Latitude_Degrees,Longitude_Degrees,Ocean_Name,Realm_Name,Distance_to_Shore,Exposure,Depth_m,Bleaching_Level,Percent_Bleaching,Temperature_Mean,Temperature_Maximum,Temperature_Kelvin,Windspeed,SSTA_Maximum,SSTA_DHW,Date,Year,Month
4.1635,118.2752,Pacific,Central Indo-Pacific,15768.89,Exposed,12.0,0,0.0,302.07,305.08,302.85,2.0,2.8,0.0,2013-11-07,2013,11
4.1919,118.9007,Pacific,Central Indo-Pacific,13065.51,Exposed,8.0,0,0.0,301.84,304.86,301.92,2.0,2.66,0.0,2013-11-08,2013,11
4.1919,118.9007,Pacific,Central Indo-Pacific,13065.51,Exposed,8.0,0,0.0,301.84,304.86,301.92,2.0,2.66,0.0,2013-11-08,2013,11
4.2106,118.6786,Pacific,Central Indo-Pacific,6219.66,Exposed,5.0,0,0.0,301.77,305.2,302.78,2.0,3.07,2.86,2010-06-16,2010,6
4.2106,118.6786,Pacific,Central Indo-Pacific,6219.66,Exposed,5.0,0,0.0,301.77,305.2,302.78,2.0,3.07,2.86,2010-06-16,2010,6
4.2257,118.6855,Pacific,Central Indo-Pacific,6128.3,Exposed,5.0,0,0.0,301.77,305.2,302.78,2.0,3.07,2.86,2010-06-16,2010,6
4.2257,118.6855,Pacific,Central Indo-Pacific,6128.3,Exposed,5.0,0,0.0,301.77,305.2,302.78,2.0,3.07,2.86,2010-06-16,2010,6
4.2263,118.685,Pacific,Central Indo-Pacific,6099.23,Exposed,7.0,0,0.0,301.77,305.2,302.39,3.0,3.07,1.04,2015-12-08,2015,12
4.2263,118.685,Pacific,Central Indo-Pacific,6099.23,Exposed,7.0,0,0.0,301.77,305.2,302.39,3.0,3.07,1.04,2015-12-08,2015,12
4.2268,118.6844,Pacific,Central Indo-Pacific,5974.45,Exposed,4.0,0,0.0,301.77,305.2,302.67,1.0,3.07,2.86,2010-06-14,2010,6
4.2268,118.6844,Pacific,Central Indo-Pacific,5974.45,Exposed,4.0,0,0.0,301.77,305.2,302.67,1.0,3.07,2.86,2010-06-14,2010,6
4.2314,118.6336,Pacific,Central Indo-Pacific,1334.12,Exposed,9.0,0,0.0,301.82,304.67,303.04,2.0,2.57,4.91,2016-05-09,2016,5
4.2314,118.6336,Pacific,Central Indo-Pacific,1334.12,Exposed,9.0,0,0.0,301.82,304.67,303.04,2.0,2.57,4.91,2016-05-09,2016,5
4.2341,118.6376,Pacific,Central Indo-Pacific,1145.2,Sheltered,7.0,0,0.0,301.82,304.67,302.5,3.0,2.57,1.21,2015-12-08,2015,12
4.2341,118.6376,Pacific,Central Indo-Pacific,1145.2,Sheltered,7.0,0,0.0,301.82,304.67,302.5,3.0,2.57,1.21,2015-12-08,2015,12
4.2341,118.6376,Pacific,Central Indo-Pacific,1145.2,Sheltered,7.0,0,0.0,301.82,304.67,303.04,2.0,2.57,4.91,2016-05-08,2016,5
4.2341,118.6376,Pacific,Central Indo-Pacific,1145.2,Sheltered,7.0,0,0.0,301.82,304.67,303.04,2.0,2.57,4.91,2016-05-08,2016,5
4.237,118.6274,Pacific,Central Indo-Pacific,800.64,Exposed,8.0,0,0.0,301.82,304.67,303.04,2.0,2.57,4.91,2016-05-10,2016,5
4.237,118.6274,Pacific,Central Indo-Pacific,800.64,Exposed,8.0,0,0.0,301.82,304.67,303.04,2.0,2.57,4.91,2016-05-10,2016,5
4.237,118.6274,Pacific,Central Indo-Pacific,800.64,Exposed,8.5,0,0.0,301.82,304.67,302.5,3.0,2.57,1.21,2015-12-08,2015,12
4.237,118.6274,Pacific,Central Indo-Pacific,800.64,Exposed,8.5,0,0.0,301.82,304.67,302.5,3.0,2.57,1.21,2015-12-08,2015,12
4.2455,118.387,Pacific,Central Indo-Pacific,8521.62,Exposed,8.5,0,0.0,302.03,305.32,302.76,2.0,3.13,0.0,2013-11-07,2013,11
4.2455,118.387,Pacific,Central Indo-Pacific,8521.62,Exposed,8.5,0,0.0,302.03,305.32,302.76,2.0,3.13,0.0,2013-11-07,2013,11
4.2468,118.6272,Pacific,Central Indo-Pacific,311.77,Sheltered,8.0,0,0.0,301.82,304.67,303.04,2.0,2.57,4.91,2016-05-10,2016,5
4.2468,118.6272,Pacific,Central Indo-Pacific,311.77,Sheltered,8.0,0,0.0,301.82,304.67,303.04,2.0,2.57,4.91,2016-05-10,2016,5
4.2468,118.6272,Pacific,Central Indo-Pacific,311.77,Sheltered,8.6,0,0.0,301.82,304.67,302.5,3.0,2.57,1.21,2015-12-07,2015,12
4.2468,118.6272,Pacific,Central Indo-Pacific,311.77,Sheltered,8.6,0,0.0,301.82,304.67,302.5,3.0,2.57,1.21,2015-12-07,2015,12
4.249,118.6321,Pacific,Central Indo-Pacific,137.09,Exposed,5.0,0,0.0,301.82,304.67,301.69,2.0,2.57,1.42,2011-06-11,2011,6
4.249,118.6321,Pacific,Central Indo-Pacific,137.09,Exposed,5.0,0,0.0,301.82,304.67,301.69,2.0,2.57,1.42,2011-06-11,2011,6
4.249,118.6321,Pacific,Central Indo-Pacific,137.09,Exposed,9.0,0,0.0,301.83,304.67,301.69,2.0,2.57,1.42,2011-06-11,2011,6
4.249,118.6321,Pacific,Central Indo-Pacific,137.09,Exposed,9.0,0,0.0,301.83,304.67,301.69,2.0,2.57,1.42,2011-06-11,2011,6
4.249,118.6321,Pacific,Central Indo-Pacific,137.09,Exposed,5.0,0,0.0,301.82,304.67,301.89,1.0,2.57,1.08,2016-12-07,2016,12
4.249,118.6321,Pacific,Central Indo-Pacific,137.09,Exposed,5.0,0,0.0,301.82,304.67,301.89,1.0,2.57,1.08,2016-12-07,2016,12
4.2498,118.6305,Pacific,Central Indo-Pacific,164.58,Exposed,8.0,0,0.0,301.81,304.64,302.33,2.0,2.48,1.17,2018-04-12,2018,4
4.2498,118.6305,Pacific,Central Indo-Pacific,164.58,Exposed,8.0,0,0.0,301.81,304.64,302.33,2.0,2.48,1.17,2018-04-12,2018,4
4.2498,118.6305,Pacific,Central Indo-Pacific,164.58,Exposed,9.0,0,0.0,301.8,304.64,301.66,2.0,2.49,1.47,2011-06-11,2011,6
4.2498,118.6305,Pacific,Central Indo-Pacific,164.58,Exposed,9.0,0,0.0,301.8,304.64,301.66,2.0,2.49,1.47,2011-06-11,2011,6
4.2498,118.6305,Pacific,Central Indo-Pacific,164.58,Exposed,5.0,0,0.0,301.8,304.64,301.66,2.0,2.49,1.47,2011-06-11,2011,6
4.2498,118.6305,Pacific,Central Indo-Pacific,164.58,Exposed,5.0,0,0.0,301.8,304.64,301.66,2.0,2.49,1.47,2011-06-11,2011,6
4.2671,113.8009,Pacific,Central Indo-Pacific,12820.0,Exposed,8.0,0,0.0,302.57,306.21,302.92,2.0,3.06,1.01,2013-11-12,2013,11
4.2671,113.8009,Pacific,Central Indo-Pacific,12820.0,Exposed,8.0,0,0.0,302.57,306.21,302.92,2.0,3.06,1.01,2013-11-12,2013,11
4.2736,113.8144,Pacific,Central Indo-Pacific,11339.18,Exposed,8.0,0,0.0,302.57,306.21,302.82,4.0,3.06,0.0,2010-01-24,2010,1
4.2736,113.8144,Pacific,Central Indo-Pacific,11339.18,Exposed,8.0,0,0.0,302.57,306.21,302.82,4.0,3.06,0.0,2010-01-24,2010,1
4.2744,113.815,Pacific,Central Indo-Pacific,11305.05,Exposed,10.0,0,0.0,302.57,306.21,301.71,2.0,3.06,0.0,2004-10-23,2004,10
4.2744,113.815,Pacific,Central Indo-Pacific,11305.05,Exposed,10.0,0,0.0,302.57,306.21,301.71,2.0,3.06,0.0,2004-10-23,2004,10
4.2744,113.815,Pacific,Central Indo-Pacific,11305.05,Exposed,10.0,0,0.0,302.57,306.21,302.86,2.0,3.06,8.14,2009-03-28,2009,3
4.2744,113.815,Pacific,Central Indo-Pacific,11305.05,Exposed,10.0,0,0.0,302.57,306.21,302.86,2.0,3.06,8.14,2009-03-28,2009,3
4.2769,113.8153,Pacific,Central Indo-Pacific,11460.34,Exposed,11.0,0,0.0,302.57,306.21,303.22,2.0,3.06,0.0,2005-04-10,2005,4
4.2769,113.8153,Pacific,Central Indo-Pacific,11460.34,Exposed,11.0,0,0.0,302.57,306.21,303.22,2.0,3.06,0.0,2005-04-10,2005,4
4.2922,113.8256,Pacific,Central Indo-Pacific,11587.71,Exposed,12.0,0,0.0,302.55,306.32,304.53,2.0,3.25,0.0,2006-07-09,2006,7
4.2922,113.8256,Pacific,Central Indo-Pacific,11587.71,Exposed,12.0,0,0.0,302.55,306.32,304.53,2.0,3.25,0.0,2006-07-09,2006,7
4.2922,113.8256,Pacific,Central Indo-Pacific,11587.71,Exposed,12.0,0,0.0,302.55,306.32,304.04,2.0,3.25,3.65,2008-08-10,2008,8
4.2922,113.8256,Pacific,Central Indo-Pacific,11587.71,Exposed,12.0,0,0.0,302.55,306.32,304.04,2.0,3.25,3.65,2008-08-10,2008,8
4.2982,113.8305,Pacific,Central Indo-Pacific,11604.31,Exposed,10.0,0,0.0,302.55,306.32,304.24,1.0,3.25,0.0,2005-07-03,2005,7
4.2982,113.8305,Pacific,Central Indo-Pacific,11604.31,Exposed,10.0,0,0.0,302.55,306.32,304.24,1.0,3.25,0.0,2005-07-03,2005,7
4.3086,118.8664,Pacific,Central Indo-Pacific,377.3,Sheltered,5.0,0,0.0,301.77,304.69,302.59,2.0,2.91,2.34,2010-06-15,2010,6
4.3086,118.8664,Pacific,Central Indo-Pacific,377.3,Sheltered,5.0,0,0.0,301.77,304.69,302.59,2.0,2.91,2.34,2010-06-15,2010,6
4.3124,118.8761,Pacific,Central Indo-Pacific,71.96,Exposed,5.0,0,0.0,301.77,304.69,302.59,2.0,2.91,2.34,2010-06-15,2010,6
4.3124,118.8761,Pacific,Central Indo-Pacific,71.96,Exposed,5.0,0,0.0,301.77,304.69,302.59,2.0,2.91,2.34,2010-06-15,2010,6
4.3433,113.8992,Pacific,Central Indo-Pacific,7084.37,Exposed,5.0,0,0.0,302.6,306.39,303.97,2.0,3.77,5.0,2008-08-10,2008,8
4.3433,113.8992,Pacific,Central Indo-Pacific,7084.37,Exposed,5.0,0,0.0,302.6,306.39,303.97,2.0,3.77,5.0,2008-08-10,2008,8
4.4771,118.9452,Pacific,Central Indo-Pacific,1066.43,Sheltered,6.5,0,0.0,301.76,304.54,301.82,1.0,2.74,0.0,2011-06-06,2011,6
4.4771,118.9452,Pacific,Central Indo-Pacific,1066.43,Sheltered,6.5,0,0.0,301.76,304.54,301.82,1.0,2.74,0.0,2011-06-06,2011,6
4.4771,118.9452,Pacific,Central Indo-Pacific,1066.43,Sheltered,7.0,0,0.0,301.76,304.54,302.53,2.0,2.74,2.53,2010-06-09,2010,6
4.4771,118.9452,Pacific,Central Indo-Pacific,1066.43,Sheltered,7.0,0,0.0,301.76,304.54,302.53,2.0,2.74,2.53,2010-06-09,2010,6
4.558,118.9244,Pacific,Central Indo-Pacific,405.06,Sheltered,5.0,0,0.0,301.76,304.67,302.15,2.0,2.8,1.04,2010-06-09,2010,6
4.558,118.9244,Pacific,Central Indo-Pacific,405.06,Sheltered,5.0,0,0.0,301.76,304.67,302.15,2.0,2.8,1.04,2010-06-09,2010,6
4.5593,118.9244,Pacific,Central Indo-Pacific,449.03,Sheltered,7.0,0,0.0,301.76,304.67,301.85,1.0,2.8,2.75,2011-06-07,2011,6
4.5593,118.9244,Pacific,Central Indo-Pacific,449.03,Sheltered,7.0,0,0.0,301.76,304.67,301.85,1.0,2.8,2.75,2011-06-07,2011,6
4.568,118.7583,Pacific,Central Indo-Pacific,3217.83,Sheltered,10.0,0,0.0,301.87,305.17,302.33,2.0,2.93,1.0,2017-05-24,2017,5
4.568,118.7583,Pacific,Central Indo-Pacific,3217.83,Sheltered,10.0,0,0.0,301.87,305.17,302.33,2.0,2.93,1.0,2017-05-24,2017,5
4.568,118.7583,Pacific,Central Indo-Pacific,3217.83,Sheltered,5.0,0,0.0,301.87,305.17,301.56,2.0,2.93,4.72,2018-04-11,2018,4
4.568,118.7583,Pacific,Central Indo-Pacific,3217.83,Sheltered,5.0,0,0.0,301.87,305.17,301.56,2.0,2.93,4.72,2018-04-11,2018,4
4.568,118.7583,Pacific,Central Indo-Pacific,3217.83,Sheltered,5.0,0,0.0,301.87,305.17,302.33,2.0,2.93,1.0,2017-05-24,2017,5
4.568,118.7583,Pacific,Central Indo-Pacific,3217.83,Sheltered,5.0,0,0.0,301.87,305.17,302.33,2.0,2.93,1.0,2017-05-24,2017,5
4.568,118.7583,Pacific,Central Indo-Pacific,3217.83,Sheltered,10.0,0,0.0,301.86,305.17,304.02,3.0,2.93,8.45,2016-04-13,2016,4
4.568,118.7583,Pacific,Central Indo-Pacific,3217.83,Sheltered,10.0,0,0.0,301.86,305.17,304.02,3.0,2.93,8.45,2016-04-13,2016,4
4.568,118.7583,Pacific,Central Indo-Pacific,3217.83,Sheltered,5.0,0,0.0,301.86,305.17,304.02,3.0,2.93,8.45,2016-04-13,2016,4
4.568,118.7583,Pacific,Central Indo-Pacific,3217.83,Sheltered,5.0,0,0.0,301.86,305.17,304.02,3.0,2.93,8.45,2016-04-13,2016,4
4.568,118.7583,Pacific,Central Indo-Pacific,3217.83,Sheltered,10.0,0,0.0,301.86,305.17,302.97,2.0,2.93,0.0,2015-04-22,2015,4
4.568,118.7583,Pacific,Central Indo-Pacific,3217.83,Sheltered,10.0,0,0.0,301.86,305.17,302.97,2.0,2.93,0.0,2015-04-22,2015,4
4.568,118.7583,Pacific,Central Indo-Pacific,3217.83,Sheltered,5.0,0,0.0,301.86,305.17,302.97,2.0,2.93,0.0,2015-04-22,2015,4
4.568,118.7583,Pacific,Central Indo-Pacific,3217.83,Sheltered,5.0,0,0.0,301.86,305.17,302.97,2.0,2.93,0.0,2015-04-22,2015,4
4.568,118.7583,Pacific,Central Indo-Pacific,3217.83,Sheltered,5.0,0,0.0,301.86,305.17,301.56,1.0,2.93,0.0,2013-10-01,2013,10
4.568,118.7583,Pacific,Central Indo-Pacific,3217.83,Sheltered,5.0,0,0.0,301.86,305.17,301.56,1.0,2.93,0.0,2013-10-01,2013,10
4.568,118.7583,Pacific,Central Indo-Pacific,3217.83,Sheltered,10.0,0,0.0,301.86,305.17,303.33,2.0,2.93,1.45,2014-04-22,2014,4
4.568,118.7583,Pacific,Central Indo-Pacific,3217.83,Sheltered,10.0,0,0.0,301.86,305.17,303.33,2.0,2.93,1.45,2014-04-22,2014,4
4.568,118.7583,Pacific,Central Indo-Pacific,3217.83,Sheltered,5.0,0,0.0,301.86,305.17,303.33,2.0,2.93,1.45,2014-04-22,2014,4
4.568,118.7583,Pacific,Central Indo-Pacific,3217.83,Sheltered,5.0,0,0.0,301.86,305.17,303.33,2.0,2.93,1.45,2014-04-22,2014,4
4.568,118.7583,Pacific,Central Indo-Pacific,3217.83,Sheltered,10.0,0,0.0,301.87,305.17,301.56,2.0,2.93,4.72,2018-04-11,2018,4
4.568,118.7583,Pacific,Central Indo-Pacific,3217.83,Sheltered,10.0,0,0.0,301.87,305.17,301.56,2.0,2.93,4.72,2018-04-11,2018,4
4.5684,118.7583,Pacific,Central Indo-Pacific,3217.74,Sheltered,12.5,0,0.0,301.86,305.17,303.46,3.0,2.93,0.0,2004-04-16,2004,4
4.5684,118.7583,Pacific,Central Indo-Pacific,3217.74,Sheltered,12.5,0,0.0,301.86,305.17,303.46,3.0,2.93,0.0,2004-04-16,2004,4
4.5684,118.7583,Pacific,Central Indo-Pacific,3217.74,Sheltered,5.0,0,0.0,301.86,305.17,303.46,3.0,2.93,0.0,2004-04-16,2004,4
4.5684,118.7583,Pacific,Central Indo-Pacific,3217.74,Sheltered,5.0,0,0.0,301.86,305.17,303.46,3.0,2.93,0.0,2004-04-16,2004,4
4.572,118.9569,Pacific,Central Indo-Pacific,657.46,Exposed,8.0,0,0.0,301.74,305.2,301.85,1.0,3.18,1.1,2011-06-06,2011,6
4.572,118.9569,Pacific,Central Indo-Pacific,657.46,Exposed,8.0,0,0.0,301.74,305.2,301.85,1.0,3.18,1.1,2011-06-06,2011,6
4.572,118.9569,Pacific,Central Indo-Pacific,657.46,Exposed,5.0,0,0.0,301.74,305.2,302.32,2.0,3.18,2.42,2010-06-10,2010,6
4.572,118.9569,Pacific,Central Indo-Pacific,657.46,Exposed,5.0,0,0.0,301.74,305.2,302.32,2.0,3.18,2.42,2010-06-10,2010,6
4.5726,118.7637,Pacific,Central Indo-Pacific,2406.95,Sheltered,5.0,0,0.0,301.86,305.17,301.56,1.0,2.93,0.0,2013-10-01,2013,10
4.5726,118.7637,Pacific,Central Indo-Pacific,2406.95,Sheltered,5.0,0,0.0,301.86,305.17,301.56,1.0,2.93,0.0,2013-10-01,2013,10
4.5726,118.7637,Pacific,Central Indo-Pacific,2406.95,Sheltered,4.0,0,0.0,301.86,305.17,303.46,3.0,2.93,0.0,2004-04-15,2004,4
4.5726,118.7637,Pacific,Central Indo-Pacific,2406.95,Sheltered,4.0,0,0.0,301.86,305.17,303.46,3.0,2.93,0.0,2004-04-15,2004,4
4.5726,118.7637,Pacific,Central Indo-Pacific,2406.95,Sheltered,10.0,0,0.0,301.86,305.17,303.46,3.0,2.93,0.0,2004-04-15,2004,4
4.5726,118.7637,Pacific,Central Indo-Pacific,2406.95,Sheltered,10.0,0,0.0,301.86,305.17,303.46,3.0,2.93,0.0,2004-04-15,2004,4
4.5726,118.7637,Pacific,Central Indo-Pacific,2406.95,Sheltered,10.0,0,0.0,301.86,305.17,301.56,1.0,2.93,0.0,2013-10-01,2013,10
4.5726,118.7637,Pacific,Central Indo-Pacific,2406.95,Sheltered,10.0,0,0.0,301.86,305.17,301.56,1.0,2.93,0.0,2013-10-01,2013,10
4.5735,118.7584,Pacific,Central Indo-Pacific,2881.34,Sheltered,5.0,0,0.0,301.86,305.17,303.33,2.0,2.93,1.45,2014-04-22,2014,4
4.5735,118.7584,Pacific,Central Indo-Pacific,2881.34,Sheltered,5.0,0,0.0,301.86,305.17,303.33,2.0,2.93,1.45,2014-04-22,2014,4
4.5735,118.7584,Pacific,Central Indo-Pacific,2881.34,Sheltered,10.0,0,0.0,301.86,305.17,303.33,2.0,2.93,1.45,2014-04-22,2014,4
4.5735,118.7584,Pacific,Central Indo-Pacific,2881.34,Sheltered,10.0,0,0.0,301.86,305.17,303.33,2.0,2.93,1.45,2014-04-22,2014,4
4.5772,118.9472,Pacific,Central Indo-Pacific,22.36,Sheltered,10.0,0,0.0,301.74,305.2,302.26,1.0,3.18,2.42,2010-06-07,2010,6
4.5772,118.9472,Pacific,Central Indo-Pacific,22.36,Sheltered,10.0,0,0.0,301.74,305.2,302.26,1.0,3.18,2.42,2010-06-07,2010,6
4.5772,118.9472,Pacific,Central Indo-Pacific,22.36,Sheltered,5.0,0,0.0,301.74,305.2,300.79,3.0,3.18,1.17,2008-03-09,2008,3
4.5772,118.9472,Pacific,Central Indo-Pacific,22.36,Sheltered,5.0,0,0.0,301.74,305.2,300.79,3.0,3.18,1.17,2008-03-09,2008,3
4.5772,118.9472,Pacific,Central Indo-Pacific,22.36,Sheltered,9.0,0,0.0,301.74,305.2,303.44,1.0,3.18,5.92,2009-06-06,2009,6
4.5772,118.9472,Pacific,Central Indo-Pacific,22.36,Sheltered,9.0,0,0.0,301.74,305.2,303.44,1.0,3.18,5.92,2009-06-06,2009,6
4.5772,118.9472,Pacific,Central Indo-Pacific,22.36,Sheltered,8.5,0,0.0,301.74,305.2,302.03,2.0,3.18,1.1,2011-06-08,2011,6
4.5772,118.9472,Pacific,Central Indo-Pacific,22.36,Sheltered,8.5,0,0.0,301.74,305.2,302.03,2.0,3.18,1.1,2011-06-08,2011,6
4.5823,118.9146,Pacific,Central Indo-Pacific,122.96,Sheltered,10.0,0,0.0,301.75,304.98,301.85,1.0,2.96,2.43,2011-06-07,2011,6
4.5823,118.9146,Pacific,Central Indo-Pacific,122.96,Sheltered,10.0,0,0.0,301.75,304.98,301.85,1.0,2.96,2.43,2011-06-07,2011,6
4.5823,118.9146,Pacific,Central Indo-Pacific,122.96,Sheltered,10.0,0,0.0,301.75,304.98,302.27,2.0,2.96,2.41,2010-06-09,2010,6
4.5823,118.9146,Pacific,Central Indo-Pacific,122.96,Sheltered,10.0,0,0.0,301.75,304.98,302.27,2.0,2.96,2.41,2010-06-09,2010,6
4.5854,118.7859,Pacific,Central Indo-Pacific,173.94,Sheltered,10.0,0,0.0,301.83,304.94,302.39,1.0,2.85,2.03,2017-05-23,2017,5
4.5854,118.7859,Pacific,Central Indo-Pacific,173.94,Sheltered,10.0,0,0.0,301.83,304.94,302.39,1.0,2.85,2.03,2017-05-23,2017,5
4.5854,118.7859,Pacific,Central Indo-Pacific,173.94,Sheltered,5.0,0,0.0,301.83,304.94,301.25,2.0,2.85,4.91,2018-04-11,2018,4
4.5854,118.7859,Pacific,Central Indo-Pacific,173.94,Sheltered,5.0,0,0.0,301.83,304.94,301.25,2.0,2.85,4.91,2018-04-11,2018,4
4.5854,118.7859,Pacific,Central Indo-Pacific,173.94,Sheltered,5.0,0,0.0,301.82,304.94,303.93,2.0,2.86,3.0,2014-04-24,2014,4
4.5854,118.7859,Pacific,Central Indo-Pacific,173.94,Sheltered,5.0,0,0.0,301.82,304.94,303.93,2.0,2.86,3.0,2014-04-24,2014,4
4.5854,118.7859,Pacific,Central Indo-Pacific,173.94,Sheltered,10.0,0,0.0,301.82,304.94,303.93,2.0,2.86,3.0,2014-04-24,2014,4
4.5854,118.7859,Pacific,Central Indo-Pacific,173.94,Sheltered,10.0,0,0.0,301.82,304.94,303.93,2.0,2.86,3.0,2014-04-24,2014,4
4.5854,118.7859,Pacific,Central Indo-Pacific,173.94,Sheltered,5.0,0,0.0,301.82,304.94,303.08,2.0,2.86,0.0,2015-04-24,2015,4
4.5854,118.7859,Pacific,Central Indo-Pacific,173.94,Sheltered,5.0,0,0.0,301.82,304.94,303.08,2.0,2.86,0.0,2015-04-24,2015,4
4.5854,118.7859,Pacific,Central Indo-Pacific,173.94,Sheltered,10.0,0,0.0,301.82,304.94,303.08,2.0,2.86,0.0,2015-04-24,2015,4
4.5854,118.7859,Pacific,Central Indo-Pacific,173.94,Sheltered,10.0,0,0.0,301.82,304.94,303.08,2.0,2.86,0.0,2015-04-24,2015,4
4.5854,118.7859,Pacific,Central Indo-Pacific,173.94,Sheltered,5.0,0,0.0,301.82,304.94,303.57,3.0,2.86,4.61,2016-04-13,2016,4
4.5854,118.7859,Pacific,Central Indo-Pacific,173.94,Sheltered,5.0,0,0.0,301.82,304.94,303.57,3.0,2.86,4.61,2016-04-13,2016,4
4.5854,118.7859,Pacific,Central Indo-Pacific,173.94,Sheltered,10.0,0,0.0,301.82,304.94,303.57,3.0,2.86,4.61,2016-04-13,2016,4
4.5854,118.7859,Pacific,Central Indo-Pacific,173.94,Sheltered,10.0,0,0.0,301.82,304.94,303.57,3.0,2.86,4.61,2016-04-13,2016,4
4.5854,118.7859,Pacific,Central Indo-Pacific,173.94,Sheltered,5.0,0,0.0,301.83,304.94,302.39,1.0,2.85,2.03,2017-05-23,2017,5
4.5854,118.7859,Pacific,Central Indo-Pacific,173.94,Sheltered,5.0,0,0.0,301.83,304.94,302.39,1.0,2.85,2.03,2017-05-23,2017,5
4.5854,118.7859,Pacific,Central Indo-Pacific,173.94,Sheltered,10.0,0,0.0,301.83,304.94,301.25,2.0,2.85,4.91,2018-04-11,2018,4
4.5854,118.7859,Pacific,Central Indo-Pacific,173.94,Sheltered,10.0,0,0.0,301.83,304.94,301.25,2.0,2.85,4.91,2018-04-11,2018,4
4.5872,118.9455,Pacific,Central Indo-Pacific,114.44,Sheltered,7.0,0,0.0,301.74,305.38,302.16,2.0,2.84,1.47,2011-06-08,2011,6
4.5872,118.9455,Pacific,Central Indo-Pacific,114.44,Sheltered,7.0,0,0.0,301.74,305.38,302.16,2.0,2.84,1.47,2011-06-08,2011,6
4.5872,118.9455,Pacific,Central Indo-Pacific,114.44,Sheltered,5.0,0,0.0,301.74,305.38,302.26,2.0,2.84,2.93,2010-06-10,2010,6
4.5872,118.9455,Pacific,Central Indo-Pacific,114.44,Sheltered,5.0,0,0.0,301.74,305.38,302.26,2.0,2.84,2.93,2010-06-10,2010,6
4.5896,118.8686,Pacific,Central Indo-Pacific,346.76,Sheltered,10.0,0,0.0,301.77,304.98,302.35,2.0,2.94,1.17,2011-06-14,2011,6
4.5896,118.8686,Pacific,Central Indo-Pacific,346.76,Sheltered,10.0,0,0.0,301.77,304.98,302.35,2.0,2.94,1.17,2011-06-14,2011,6
4.5902,118.8645,Pacific,Central Indo-Pacific,298.4,Sheltered,5.0,0,0.0,301.77,304.98,302.35,2.0,2.94,1.17,2011-06-13,2011,6
4.5902,118.8645,Pacific,Central Indo-Pacific,298.4,Sheltered,5.0,0,0.0,301.77,304.98,302.35,2.0,2.94,1.17,2011-06-13,2011,6
4.5902,118.8641,Pacific,Central Indo-Pacific,308.92,Sheltered,7.5,0,0.0,301.77,304.98,301.36,2.0,2.88,0.0,2019-12-12,2019,12
4.5902,118.8641,Pacific,Central Indo-Pacific,308.92,Sheltered,7.5,0,0.0,301.77,304.98,301.36,2.0,2.88,0.0,2019-12-12,2019,12
4.5902,118.8641,Pacific,Central Indo-Pacific,308.92,Sheltered,12.0,0,0.0,301.77,304.98,301.36,2.0,2.88,0.0,2019-12-14,2019,12
4.5902,118.8641,Pacific,Central Indo-Pacific,308.92,Sheltered,12.0,0,0.0,301.77,304.98,301.36,2.0,2.88,0.0,2019-12-14,2019,12
4.5902,118.8641,Pacific,Central Indo-Pacific,308.92,Sheltered,7.5,0,0.0,301.77,304.98,303.42,1.0,2.88,3.56,2018-06-05,2018,6
4.5902,118.8641,Pacific,Central Indo-Pacific,308.92,Sheltered,7.5,0,0.0,301.77,304.98,303.42,1.0,2.88,3.56,2018-06-05,2018,6
4.5915,118.862,Pacific,Central Indo-Pacific,277.76,Sheltered,7.5,0,0.0,301.77,304.98,302.64,2.0,2.88,0.0,2019-04-15,2019,4
4.5915,118.862,Pacific,Central Indo-Pacific,277.76,Sheltered,7.5,0,0.0,301.77,304.98,302.64,2.0,2.88,0.0,2019-04-15,2019,4
4.5915,118.862,Pacific,Central Indo-Pacific,277.76,Sheltered,8.0,0,0.0,301.77,304.98,302.06,2.0,2.94,3.14,2016-12-15,2016,12
4.5915,118.862,Pacific,Central Indo-Pacific,277.76,Sheltered,8.0,0,0.0,301.77,304.98,302.06,2.0,2.94,3.14,2016-12-15,2016,12
4.5932,118.861,Pacific,Central Indo-Pacific,124.83,Sheltered,10.0,0,0.0,301.79,304.63,301.82,2.0,2.84,1.3,2011-06-14,2011,6
4.5932,118.861,Pacific,Central Indo-Pacific,124.83,Sheltered,10.0,0,0.0,301.79,304.63,301.82,2.0,2.84,1.3,2011-06-14,2011,6
4.5981,118.8619,Pacific,Central Indo-Pacific,32.43,Sheltered,5.0,0,0.0,301.77,304.98,302.06,2.0,2.94,3.14,2016-12-20,2016,12
4.5981,118.8619,Pacific,Central Indo-Pacific,32.43,Sheltered,5.0,0,0.0,301.77,304.98,302.06,2.0,2.94,3.14,2016-12-20,2016,12
4.5981,118.8619,Pacific,Central Indo-Pacific,32.43,Sheltered,9.6,0,0.0,301.77,304.98,302.06,2.0,2.94,3.14,2016-12-20,2016,12
4.5981,118.8619,Pacific,Central Indo-Pacific,32.43,Sheltered,9.6,0,0.0,301.77,304.98,302.06,2.0,2.94,3.14,2016-12-20,2016,12
4.5981,118.8619,Pacific,Central Indo-Pacific,32.43,Sheltered,5.0,0,0.0,301.77,304.98,302.61,1.0,2.88,2.06,2018-09-06,2018,9
4.5981,118.8619,Pacific,Central Indo-Pacific,32.43,Sheltered,5.0,0,0.0,301.77,304.98,302.61,1.0,2.88,2.06,2018-09-06,2018,9
